Date,Rain,tMin,tMax
1951-01-01,0.0,9.01,23.36
1951-01-02,0.0,9.24,23.06
1951-01-03,0.0,9.4,23.07
1951-01-04,0.0,8.61,22.77
1951-01-05,0.0,8.48,22.85
1951-01-06,0.0,10.11,23.1
1951-01-07,0.0,9.04,22.92
1951-01-08,0.0,8.72,22.74
1951-01-09,0.0,9.25,22.99
1951-01-10,0.0,9.35,22.11
1951-01-11,0.0,8.58,22.38
1951-01-12,0.0,9.07,21.99
1951-01-13,0.0,9.98,22.47
1951-01-14,0.0,9.47,23.71
1951-01-15,0.0,9.59,22.96
1951-01-16,0.0,9.99,22.95
1951-01-17,0.0,10.68,23.26
1951-01-18,0.0,11.23,20.59
1951-01-19,0.0,8.63,22.02
1951-01-20,0.0,8.57,22.57
1951-01-21,0.0,9.28,22.44
1951-01-22,0.0,9.05,23.21
1951-01-23,0.0,8.84,22.38
1951-01-24,0.0,8.8,21.82
1951-01-25,0.0,8.01,21.8
1951-01-26,0.0,7.52,21.63
1951-01-27,0.0,7.65,21.92
1951-01-28,0.0,7.41,22.39
1951-01-29,0.0,8.34,22.77
1951-01-30,0.0,8.69,22.48
1951-01-31,0.0,9.56,23.1
1951-02-01,0.0,9.57,23.84
1951-02-02,0.0,10.38,24.58
1951-02-03,0.0,10.01,24.46
1951-02-04,0.0,8.93,24.63
1951-02-05,0.0,9.48,24.92
1951-02-06,0.0,10.13,26.22
1951-02-07,0.0,10.19,25.51
1951-02-08,0.0,10.26,25.69
1951-02-09,0.0,11.1,24.94
1951-02-10,0.0,10.6,24.4
1951-02-11,0.0,12.59,24.65
1951-02-12,0.0,12.77,25.49
1951-02-13,0.0,10.55,25.65
1951-02-14,0.0,9.33,25.09
1951-02-15,0.0,11.04,23.83
1951-02-16,0.0,10.01,22.24
1951-02-17,0.0,9.49,23.74
1951-02-18,0.0,10.4,25.14
1951-02-19,0.0,11.2,26.28
1951-02-20,0.0,12.75,26.63
1951-02-21,0.0,12.26,25.0
1951-02-22,0.0,11.7,25.92
1951-02-23,0.0,13.66,26.34
1951-02-24,0.0,13.5,26.89
1951-02-25,0.0,12.8,25.76
1951-02-26,0.0,14.02,27.09
1951-02-27,0.0,12.78,27.47
1951-02-28,0.0,13.08,27.33
1951-03-01,0.0,12.37,28.64
1951-03-02,0.0,14.5,28.3
1951-03-03,0.0,14.78,29.22
1951-03-04,0.0,14.8,28.91
1951-03-05,0.0,14.63,28.53
1951-03-06,0.0,15.8,28.9
1951-03-07,0.0,16.83,29.65
1951-03-08,0.0,17.19,29.89
1951-03-09,0.0,17.56,29.68
1951-03-10,0.0,17.84,30.66
1951-03-11,0.0,17.82,30.92
1951-03-12,0.0,18.09,31.58
1951-03-13,0.0,17.38,31.32
1951-03-14,0.0,16.93,31.88
1951-03-15,0.0,14.81,31.68
1951-03-16,0.0,14.43,31.44
1951-03-17,0.0,14.84,30.01
1951-03-18,0.0,16.05,28.71
1951-03-19,9.6999,16.52,29.32
1951-03-20,0.0,17.14,25.95
1951-03-21,0.0,15.96,25.91
1951-03-22,0.0,15.61,27.05
1951-03-23,16.9994,15.11,25.8
1951-03-24,16.2992,15.77,27.57
1951-03-25,0.0,17.37,29.17
1951-03-26,0.0,17.02,28.66
1951-03-27,0.0,16.3,25.42
1951-03-28,0.0,18.1,27.05
1951-03-29,0.0,18.27,28.73
1951-03-30,0.0,17.74,28.99
1951-03-31,0.0,16.08,23.78
1951-04-01,0.0,15.35,21.82
1951-04-02,2.8006,16.12,25.65
1951-04-03,0.0,17.32,28.39
1951-04-04,0.0,17.96,26.96
1951-04-05,11.3994,19.06,28.1
1951-04-06,0.0,19.96,30.74
1951-04-07,0.0,20.98,31.36
1951-04-08,0.0,20.77,33.62
1951-04-09,0.0,20.67,33.27
1951-04-10,0.0,19.96,33.69
1951-04-11,0.0,16.78,32.03
1951-04-12,0.0,16.66,31.66
1951-04-13,0.0,17.8,31.52
1951-04-14,0.0,16.76,31.42
1951-04-15,0.0,18.35,31.45
1951-04-16,0.0,17.51,30.14
1951-04-17,0.0,18.8,27.67
1951-04-18,0.0,18.74,29.36
1951-04-19,0.0,18.68,28.83
1951-04-20,16.8032,17.16,27.31
1951-04-21,0.0,15.39,27.32
1951-04-22,0.0,16.98,28.04
1951-04-23,9.3997,16.0,26.7
1951-04-24,0.0,16.32,26.55
1951-04-25,0.0,17.52,25.5
1951-04-26,22.1003,18.3,25.35
1951-04-27,0.0,18.5,27.21
1951-04-28,5.2998,16.93,28.32
1951-04-29,0.0,16.85,27.08
1951-04-30,4.8007,17.27,27.05
1951-05-01,0.0,18.22,27.3
1951-05-02,26.0545,19.21,28.57
1951-05-03,3.7699,17.73,28.02
1951-05-04,0.0,18.51,28.77
1951-05-05,0.0,18.68,27.4
1951-05-06,0.0,18.78,27.46
1951-05-07,4.2437,19.7,30.47
1951-05-08,0.0,20.6,31.33
1951-05-09,1.75,21.09,31.56
1951-05-10,6.5634,20.38,27.73
1951-05-11,36.8119,19.97,29.36
1951-05-12,13.0273,19.08,28.28
1951-05-13,0.0,21.74,28.99
1951-05-14,11.5469,20.07,30.14
1951-05-15,12.3335,19.9,28.23
1951-05-16,21.2738,22.4,30.93
1951-05-17,1.5602,22.54,28.57
1951-05-18,53.6881,22.47,30.59
1951-05-19,80.1849,20.94,29.28
1951-05-20,13.8403,18.66,28.47
1951-05-21,31.771,18.89,27.16
1951-05-22,2.1767,19.43,26.49
1951-05-23,10.56,19.49,26.68
1951-05-24,2.2685,19.4,28.15
1951-05-25,3.7503,21.07,29.42
1951-05-26,0.0,20.57,30.31
1951-05-27,0.0,21.47,30.92
1951-05-28,37.6014,21.31,29.89
1951-05-29,0.2722,22.05,30.6
1951-05-30,0.0,21.48,29.57
1951-05-31,0.0,22.68,32.35
1951-06-01,0.2853,22.81,33.28
1951-06-02,0.1125,23.48,32.38
1951-06-03,17.567,22.38,31.77
1951-06-04,41.1471,23.45,32.48
1951-06-05,56.315,23.45,31.86
1951-06-06,45.8008,22.22,29.43
1951-06-07,11.2432,22.34,26.83
1951-06-08,56.2155,22.76,26.24
1951-06-09,37.1878,21.64,26.18
1951-06-10,8.0597,21.18,27.0
1951-06-11,2.7634,21.02,26.9
1951-06-12,2.5144,21.65,27.99
1951-06-13,82.2831,22.14,28.61
1951-06-14,68.3276,23.22,30.39
1951-06-15,67.4587,23.17,29.71
1951-06-16,11.7026,22.6,29.21
1951-06-17,18.8932,22.85,27.74
1951-06-18,11.323,23.21,28.77
1951-06-19,25.2469,22.9,30.13
1951-06-20,0.2356,21.63,27.59
1951-06-21,10.7222,21.72,25.95
1951-06-22,19.3435,21.88,27.71
1951-06-23,0.0,22.27,29.95
1951-06-24,11.5469,23.05,30.34
1951-06-25,7.5885,22.7,31.45
1951-06-26,0.1492,22.82,31.26
1951-06-27,23.7534,22.92,29.47
1951-06-28,0.1191,23.28,29.1
1951-06-29,7.7966,23.12,28.67
1951-06-30,0.1531,22.05,28.1
1951-07-01,13.539,21.41,27.95
1951-07-02,35.6773,21.26,27.68
1951-07-03,42.3113,21.25,27.61
1951-07-04,22.3605,22.4,28.53
1951-07-05,28.1814,22.8,28.75
1951-07-06,7.8359,23.14,29.25
1951-07-07,8.7727,22.8,29.93
1951-07-08,9.2861,22.66,29.94
1951-07-09,33.0801,23.19,30.26
1951-07-10,31.3717,23.49,29.16
1951-07-11,23.154,22.61,28.42
1951-07-12,20.1076,22.3,29.01
1951-07-13,14.3102,22.0,26.59
1951-07-14,13.6935,21.85,25.87
1951-07-15,19.6589,21.58,26.29
1951-07-16,3.0667,22.13,26.54
1951-07-17,0.1034,21.58,25.86
1951-07-18,6.0526,22.99,28.38
1951-07-19,77.5918,22.88,29.26
1951-07-20,16.8393,22.73,29.61
1951-07-21,0.0,22.9,29.98
1951-07-22,0.7276,23.24,30.83
1951-07-23,0.4489,23.67,31.21
1951-07-24,0.0,24.87,31.92
1951-07-25,0.0,24.56,33.38
1951-07-26,13.6871,23.56,32.75
1951-07-27,5.8025,23.86,29.9
1951-07-28,7.5728,23.38,28.54
1951-07-29,39.9979,23.3,28.75
1951-07-30,7.7966,24.47,30.21
1951-07-31,0.1727,23.55,29.78
1951-08-01,3.3861,23.19,29.91
1951-08-02,0.3193,22.43,29.4
1951-08-03,12.5338,24.13,32.31
1951-08-04,21.8108,24.5,33.03
1951-08-05,4.3186,23.57,32.83
1951-08-06,8.744,23.75,29.46
1951-08-07,0.3062,23.94,31.58
1951-08-08,22.3042,24.11,31.66
1951-08-09,11.2236,23.51,32.77
1951-08-10,0.0,23.56,31.27
1951-08-11,1.1765,23.39,32.57
1951-08-12,133.8254,23.28,29.06
1951-08-13,12.9526,24.09,32.41
1951-08-14,0.1858,24.03,30.79
1951-08-15,13.5207,23.44,30.44
1951-08-16,6.3356,24.04,31.7
1951-08-17,0.0,23.68,32.36
1951-08-18,23.7846,24.28,32.01
1951-08-19,10.2117,23.8,30.99
1951-08-20,40.4249,24.25,31.77
1951-08-21,5.206,23.86,29.91
1951-08-22,35.6878,23.53,29.22
1951-08-23,28.5011,23.34,29.7
1951-08-24,21.7778,22.64,28.02
1951-08-25,0.0,22.58,27.58
1951-08-26,15.2971,22.89,28.05
1951-08-27,30.4278,22.67,27.07
1951-08-28,0.4724,22.76,28.43
1951-08-29,19.0395,22.85,29.54
1951-08-30,32.7147,22.91,29.38
1951-08-31,1.1137,22.37,29.65
1951-09-01,0.0,22.27,29.1
1951-09-02,0.0,23.4,28.67
1951-09-03,0.0,24.21,30.64
1951-09-04,0.0,23.96,32.55
1951-09-05,5.0997,24.59,33.18
1951-09-06,0.0,23.81,31.85
1951-09-07,0.0,23.51,31.57
1951-09-08,0.0,23.47,30.55
1951-09-09,0.0,22.29,31.58
1951-09-10,3.7998,25.07,32.99
1951-09-11,0.0,23.25,32.66
1951-09-12,4.7999,22.89,28.43
1951-09-13,0.0,22.86,29.68
1951-09-14,0.0,22.8,29.52
1951-09-15,0.0,22.32,27.89
1951-09-16,0.0,22.11,28.3
1951-09-17,3.0006,21.22,26.9
1951-09-18,0.0,20.71,25.94
1951-09-19,0.0,20.49,26.55
1951-09-20,0.0,20.58,27.85
1951-09-21,0.0,20.95,28.72
1951-09-22,0.0,20.43,29.8
1951-09-23,0.0,21.12,30.56
1951-09-24,0.0,22.03,30.7
1951-09-25,0.0,22.96,31.09
1951-09-26,0.0,22.05,31.69
1951-09-27,0.0,21.29,31.29
1951-09-28,0.0,21.38,31.31
1951-09-29,0.0,21.69,32.03
1951-09-30,0.0,22.57,32.27
1951-10-01,0.0,22.56,31.31
1951-10-02,0.0,22.18,28.46
1951-10-03,13.7045,21.42,25.84
1951-10-04,0.0,21.16,24.53
1951-10-05,21.6002,20.8,24.94
1951-10-06,0.0,21.38,27.03
1951-10-07,0.0,21.75,26.08
1951-10-08,0.0,21.29,28.36
1951-10-09,0.0,21.64,30.32
1951-10-10,0.0,22.01,31.18
1951-10-11,0.0,21.15,30.38
1951-10-12,0.0,21.76,28.4
1951-10-13,0.0,21.52,28.57
1951-10-14,0.0,22.83,30.18
1951-10-15,0.0,21.78,30.81
1951-10-16,0.0,21.51,27.73
1951-10-17,4.1005,20.51,26.81
1951-10-18,0.0,21.1,27.09
1951-10-19,0.0,19.84,28.5
1951-10-20,0.0,20.3,29.24
1951-10-21,0.0,20.24,29.88
1951-10-22,0.0,20.17,29.44
1951-10-23,8.3996,20.51,30.2
1951-10-24,0.0,20.38,29.88
1951-10-25,0.0,18.91,29.34
1951-10-26,0.0,19.05,29.62
1951-10-27,0.0,19.83,29.56
1951-10-28,0.0,19.65,29.66
1951-10-29,0.0,19.25,29.92
1951-10-30,0.0,18.62,29.58
1951-10-31,0.0,18.03,24.91
1951-11-01,0.0,17.87,27.33
1951-11-02,8.8997,17.46,27.46
1951-11-03,0.0,16.76,27.36
1951-11-04,0.0,17.12,26.5
1951-11-05,0.0,16.77,26.11
1951-11-06,0.0,16.67,26.74
1951-11-07,0.0,16.98,27.49
1951-11-08,0.0,16.99,27.75
1951-11-09,0.0,16.16,28.04
1951-11-10,0.0,15.25,25.45
1951-11-11,0.0,14.49,26.53
1951-11-12,0.0,14.05,27.25
1951-11-13,0.0,14.77,26.35
1951-11-14,0.0,14.9,26.38
1951-11-15,0.0,14.49,26.37
1951-11-16,0.0,14.59,26.19
1951-11-17,0.0,16.02,26.4
1951-11-18,0.0,14.55,26.66
1951-11-19,0.0,15.77,27.0
1951-11-20,0.0,15.54,26.04
1951-11-21,0.0,15.65,26.57
1951-11-22,0.0,15.45,24.78
1951-11-23,0.0,14.04,23.72
1951-11-24,0.0,13.56,25.66
1951-11-25,0.0,13.93,26.61
1951-11-26,0.0,16.75,26.83
1951-11-27,5.7997,14.33,22.22
1951-11-28,0.0,13.57,22.65
1951-11-29,0.0,11.84,23.26
1951-11-30,0.0,11.14,23.56
1951-12-01,0.0,11.44,23.64
1951-12-02,0.0,12.7,24.04
1951-12-03,0.0,12.78,24.31
1951-12-04,0.0,11.86,25.4
1951-12-05,0.0,13.44,26.31
1951-12-06,0.0,11.93,26.7
1951-12-07,0.0,11.85,25.89
1951-12-08,0.0,10.85,25.82
1951-12-09,0.0,10.61,24.72
1951-12-10,0.0,12.29,24.78
1951-12-11,0.0,13.9,25.66
1951-12-12,0.0,14.67,26.38
1951-12-13,0.0,13.53,26.15
1951-12-14,0.0,12.15,26.37
1951-12-15,4.5935,11.67,26.2
1951-12-16,0.0,11.92,26.0
1951-12-17,0.0,12.19,24.89
1951-12-18,0.0,10.86,22.74
1951-12-19,0.0,10.05,22.03
1951-12-20,0.0,10.54,21.53
1951-12-21,0.0,9.19,22.52
1951-12-22,0.0,9.16,22.68
1951-12-23,0.0,9.06,23.02
1951-12-24,0.0,8.47,23.76
1951-12-25,0.0,9.16,23.57
1951-12-26,0.0,9.52,23.06
1951-12-27,0.0,9.61,22.81
1951-12-28,0.0,9.57,22.66
1951-12-29,0.0,9.29,22.62
1951-12-30,0.0,8.98,22.22
1951-12-31,0.0,9.11,22.25
1952-01-01,0.0,8.67,22.13
1952-01-02,0.0,8.82,21.96
1952-01-03,0.0,8.93,21.91
1952-01-04,0.0,8.72,21.91
1952-01-05,0.0,8.64,21.98
1952-01-06,0.0,8.73,22.27
1952-01-07,0.0,8.79,22.23
1952-01-08,0.0,8.85,22.74
1952-01-09,0.0,9.06,22.32
1952-01-10,0.0,10.46,23.01
1952-01-11,0.0,9.76,22.17
1952-01-12,9.3995,9.48,22.56
1952-01-13,0.0,8.08,21.45
1952-01-14,0.0,8.19,22.12
1952-01-15,0.0,8.1,22.45
1952-01-16,0.0,8.76,22.07
1952-01-17,0.0,8.54,22.23
1952-01-18,0.0,9.51,22.74
1952-01-19,0.0,9.73,23.49
1952-01-20,0.0,9.31,25.2
1952-01-21,0.0,9.99,25.19
1952-01-22,0.0,9.96,25.32
1952-01-23,0.0,10.7,24.79
1952-01-24,0.0,11.31,24.49
1952-01-25,0.0,11.22,25.27
1952-01-26,0.0,11.08,25.04
1952-01-27,0.0,10.17,24.6
1952-01-28,0.0,10.67,25.24
1952-01-29,0.0,10.83,25.21
1952-01-30,0.0,12.25,24.66
1952-01-31,0.0,11.98,24.5
1952-02-01,0.0,11.38,24.15
1952-02-02,0.0,12.21,24.55
1952-02-03,0.0,13.0,25.16
1952-02-04,0.0,12.44,24.91
1952-02-05,0.0,12.6,24.78
1952-02-06,0.0,12.64,25.2
1952-02-07,0.0,10.34,25.03
1952-02-08,0.0,10.65,24.86
1952-02-09,0.0,10.58,25.86
1952-02-10,0.0,11.92,26.6
1952-02-11,0.0,13.93,25.9
1952-02-12,0.0,12.35,24.9
1952-02-13,0.0,12.23,25.75
1952-02-14,0.0,11.8,25.62
1952-02-15,0.0,12.86,25.48
1952-02-16,0.0,13.44,26.21
1952-02-17,0.0,14.97,27.11
1952-02-18,0.0,15.16,28.3
1952-02-19,0.0,15.33,29.75
1952-02-20,0.0,14.92,29.78
1952-02-21,0.0,16.14,30.09
1952-02-22,0.0,16.26,29.3
1952-02-23,0.801,14.59,23.49
1952-02-24,2.2999,11.49,24.36
1952-02-25,0.0,11.7,24.01
1952-02-26,0.0,10.83,24.97
1952-02-27,0.0,11.49,26.13
1952-02-28,0.0,13.79,26.83
1952-02-29,0.0,13.4,27.55
1952-03-01,0.0,14.03,28.46
1952-03-02,0.0,12.2,28.12
1952-03-03,1.0023,14.74,29.87
1952-03-04,7.0997,13.07,18.83
1952-03-05,2.301,13.07,20.9
1952-03-06,13.1993,15.72,22.66
1952-03-07,0.0,15.03,23.5
1952-03-08,0.0,16.97,26.41
1952-03-09,1.9999,16.41,27.94
1952-03-10,0.0,16.5,25.96
1952-03-11,0.0,15.09,27.18
1952-03-12,0.0,14.39,26.91
1952-03-13,0.0,13.48,27.17
1952-03-14,0.0,13.48,28.22
1952-03-15,0.0,14.54,28.25
1952-03-16,0.0,15.81,28.44
1952-03-17,6.4002,15.06,22.57
1952-03-18,14.1992,14.66,25.2
1952-03-19,0.0,13.55,26.02
1952-03-20,0.0,13.49,26.33
1952-03-21,0.0,13.64,27.83
1952-03-22,0.0,14.68,29.43
1952-03-23,0.0,15.59,29.75
1952-03-24,0.0,16.16,30.08
1952-03-25,11.6994,14.25,26.0
1952-03-26,3.7998,13.28,23.56
1952-03-27,0.0,14.74,26.5
1952-03-28,0.0,18.37,28.02
1952-03-29,2.7998,16.23,23.97
1952-03-30,0.3,17.37,26.31
1952-03-31,0.0,17.64,26.74
1952-04-01,0.0,18.5,28.31
1952-04-02,7.3999,17.57,28.79
1952-04-03,1.5003,17.65,28.86
1952-04-04,0.5,16.43,27.64
1952-04-05,0.0,18.31,27.35
1952-04-06,0.0,19.37,27.91
1952-04-07,0.0,20.38,29.9
1952-04-08,0.0,21.53,30.88
1952-04-09,0.0,21.71,32.67
1952-04-10,0.0,21.91,33.89
1952-04-11,0.0,20.9,34.97
1952-04-12,0.3,20.28,32.2
1952-04-13,0.0,19.64,30.3
1952-04-14,0.0,18.71,33.25
1952-04-15,0.0,17.46,33.45
1952-04-16,0.0,18.93,32.36
1952-04-17,0.0,18.6,33.46
1952-04-18,0.0,20.26,32.13
1952-04-19,0.3011,20.22,32.46
1952-04-20,6.3997,18.56,30.05
1952-04-21,0.0,19.37,30.84
1952-04-22,0.0,19.72,28.17
1952-04-23,1.5021,19.11,28.54
1952-04-24,25.6986,18.01,29.28
1952-04-25,0.0,18.09,27.84
1952-04-26,3.3004,19.86,29.6
1952-04-27,8.4,18.93,29.12
1952-04-28,2.9999,19.62,27.96
1952-04-29,0.0,20.69,30.49
1952-04-30,4.8024,20.41,28.46
1952-05-01,19.6484,18.92,27.69
1952-05-02,13.3316,17.4,26.37
1952-05-03,6.2988,18.63,25.68
1952-05-04,1.172,19.86,27.32
1952-05-05,2.2546,18.34,28.99
1952-05-06,11.8465,18.82,29.06
1952-05-07,5.4772,18.83,28.77
1952-05-08,1.4804,18.02,28.11
1952-05-09,0.0,18.8,29.1
1952-05-10,0.3548,18.65,28.6
1952-05-11,0.68,21.02,31.12
1952-05-12,0.2279,21.18,31.83
1952-05-13,15.9809,20.93,30.76
1952-05-14,2.3028,19.08,28.5
1952-05-15,0.9575,19.92,28.62
1952-05-16,23.6506,20.44,27.94
1952-05-17,0.0,20.93,30.89
1952-05-18,0.5519,21.86,31.37
1952-05-19,0.9264,21.24,30.84
1952-05-20,0.1283,21.58,31.11
1952-05-21,0.2472,21.93,31.01
1952-05-22,5.3078,21.31,29.47
1952-05-23,2.4046,21.58,28.3
1952-05-24,1.6042,21.68,29.09
1952-05-25,28.4495,21.92,29.22
1952-05-26,0.0,21.32,29.5
1952-05-27,3.3222,21.91,29.2
1952-05-28,0.7945,22.09,28.31
1952-05-29,5.3991,22.6,31.2
1952-05-30,25.5001,22.54,29.7
1952-05-31,43.6444,22.38,29.01
1952-06-01,10.2752,22.0,30.01
1952-06-02,14.0515,20.51,26.92
1952-06-03,0.0,20.85,27.82
1952-06-04,9.6043,22.39,30.22
1952-06-05,16.3736,22.04,31.95
1952-06-06,3.8239,22.83,31.15
1952-06-07,0.5028,23.48,32.32
1952-06-08,5.1004,24.01,32.88
1952-06-09,12.8435,23.45,31.57
1952-06-10,3.7795,23.62,30.26
1952-06-11,0.7491,23.26,31.19
1952-06-12,10.0787,23.8,31.81
1952-06-13,2.3055,24.58,33.27
1952-06-14,4.476,25.07,33.38
1952-06-15,0.4507,24.58,32.89
1952-06-16,5.024,23.74,33.59
1952-06-17,11.1778,22.56,31.21
1952-06-18,28.9252,22.32,28.7
1952-06-19,23.2707,22.52,30.07
1952-06-20,0.6449,23.19,29.48
1952-06-21,0.632,23.23,29.32
1952-06-22,0.7237,23.52,31.26
1952-06-23,0.0,23.65,30.71
1952-06-24,0.8493,23.63,31.25
1952-06-25,1.6702,24.34,31.86
1952-06-26,0.7245,23.31,32.81
1952-06-27,14.9845,23.85,30.24
1952-06-28,5.9298,24.24,29.7
1952-06-29,5.3989,23.71,30.14
1952-06-30,10.8453,23.8,29.79
1952-07-01,1.225,23.79,29.7
1952-07-02,4.0253,23.73,29.25
1952-07-03,10.318,23.64,30.79
1952-07-04,1.8038,23.63,32.19
1952-07-05,0.7212,23.33,33.49
1952-07-06,0.5036,22.87,30.99
1952-07-07,0.2464,24.26,30.28
1952-07-08,0.0,23.85,29.25
1952-07-09,29.9932,23.23,29.63
1952-07-10,11.3481,23.4,30.59
1952-07-11,3.9074,22.13,27.52
1952-07-12,4.6797,22.03,26.68
1952-07-13,15.2297,21.03,25.69
1952-07-14,77.9385,21.47,26.33
1952-07-15,12.0,22.33,29.03
1952-07-16,1.2536,23.06,30.79
1952-07-17,69.4443,22.46,29.85
1952-07-18,4.2013,23.04,28.57
1952-07-19,0.2704,23.3,31.02
1952-07-20,0.0,24.23,32.35
1952-07-21,0.8771,23.2,32.76
1952-07-22,5.332,23.56,31.61
1952-07-23,17.8747,22.48,30.19
1952-07-24,2.02,23.36,30.26
1952-07-25,1.0815,23.89,30.76
1952-07-26,2.6307,23.65,30.86
1952-07-27,0.1288,23.71,31.96
1952-07-28,10.7291,23.22,32.94
1952-07-29,9.0562,23.22,30.68
1952-07-30,0.3548,23.42,30.52
1952-07-31,0.0,24.0,31.01
1952-08-01,0.0,23.41,32.06
1952-08-02,38.893,22.82,32.2
1952-08-03,3.9424,23.02,30.52
1952-08-04,0.6971,22.87,30.86
1952-08-05,9.2777,23.04,30.01
1952-08-06,3.0823,22.55,29.78
1952-08-07,0.7502,23.03,31.47
1952-08-08,0.1298,24.11,31.5
1952-08-09,0.5027,23.49,30.62
1952-08-10,4.2548,23.77,30.73
1952-08-11,1.498,23.42,30.41
1952-08-12,2.2569,23.28,30.2
1952-08-13,2.2197,24.04,31.64
1952-08-14,0.0,23.48,32.3
1952-08-15,2.6281,23.11,29.59
1952-08-16,8.3835,23.21,31.21
1952-08-17,15.923,23.29,29.09
1952-08-18,1.9487,23.09,27.43
1952-08-19,2.205,24.1,30.84
1952-08-20,1.471,22.84,32.7
1952-08-21,12.2215,22.53,30.19
1952-08-22,63.1177,23.83,30.34
1952-08-23,4.7779,23.28,30.06
1952-08-24,18.7052,22.66,29.27
1952-08-25,15.0295,22.97,27.58
1952-08-26,2.3581,22.72,29.94
1952-08-27,7.8987,22.48,26.77
1952-08-28,1.9185,22.39,26.91
1952-08-29,3.3259,22.97,28.48
1952-08-30,1.5223,23.78,30.99
1952-08-31,2.7046,22.89,32.12
1952-09-01,0.2706,22.84,30.2
1952-09-02,2.3752,23.0,30.47
1952-09-03,11.7322,22.98,30.46
1952-09-04,48.5219,22.92,30.53
1952-09-05,6.7057,22.89,30.58
1952-09-06,0.6974,22.87,30.1
1952-09-07,7.1733,22.89,30.27
1952-09-08,0.8771,22.9,30.32
1952-09-09,2.0499,22.81,30.32
1952-09-10,6.0023,22.79,30.65
1952-09-11,0.7786,22.69,30.21
1952-09-12,2.2569,22.55,29.68
1952-09-13,0.0,22.51,29.81
1952-09-14,1.4981,22.48,29.71
1952-09-15,2.1255,22.38,29.57
1952-09-16,2.8005,22.32,29.66
1952-09-17,18.1705,22.3,29.81
1952-09-18,0.2706,22.3,29.84
1952-09-19,1.252,22.12,29.65
1952-09-20,4.178,22.49,30.48
1952-09-21,0.0,22.35,30.52
1952-09-22,6.4278,22.29,30.7
1952-09-23,3.2589,22.24,30.28
1952-09-24,0.0,22.3,30.32
1952-09-25,1.456,22.16,30.12
1952-09-26,0.2475,22.07,30.3
1952-09-27,6.2795,22.1,29.86
1952-09-28,0.0,22.02,29.81
1952-09-29,3.273,21.95,29.91
1952-09-30,2.3716,21.96,29.93
1952-10-01,0.0,21.33,29.98
1952-10-02,0.0,21.92,29.74
1952-10-03,0.0,21.98,30.0
1952-10-04,0.0,21.61,32.79
1952-10-05,0.0,20.46,26.91
1952-10-06,0.0,20.36,28.23
1952-10-07,0.0,21.05,29.85
1952-10-08,0.2712,21.0,30.72
1952-10-09,13.821,19.7,25.28
1952-10-10,46.9673,20.14,25.02
1952-10-11,15.1473,20.31,23.24
1952-10-12,50.8429,20.6,25.91
1952-10-13,39.1217,21.06,27.27
1952-10-14,5.4986,20.84,27.29
1952-10-15,0.0,21.11,28.98
1952-10-16,0.0,21.61,29.61
1952-10-17,0.0,21.83,30.21
1952-10-18,0.0,21.73,30.79
1952-10-19,0.0,22.13,30.96
1952-10-20,0.0,21.51,30.74
1952-10-21,2.7048,22.19,31.92
1952-10-22,22.896,21.58,30.48
1952-10-23,0.7211,22.01,29.36
1952-10-24,0.0,22.07,29.56
1952-10-25,7.1212,22.36,31.15
1952-10-26,0.0,21.81,30.11
1952-10-27,0.0,20.73,29.76
1952-10-28,0.0,20.73,30.36
1952-10-29,0.0,20.07,30.46
1952-10-30,0.0,19.32,30.8
1952-10-31,0.0,20.73,30.2
1952-11-01,0.0,20.31,30.75
1952-11-02,0.0,19.43,30.48
1952-11-03,0.0,19.18,28.27
1952-11-04,3.5785,18.0,26.39
1952-11-05,0.0,17.24,27.36
1952-11-06,0.0,17.44,28.92
1952-11-07,0.0,16.42,28.81
1952-11-08,0.0,17.88,28.82
1952-11-09,0.2705,18.7,28.07
1952-11-10,17.0505,17.02,23.9
1952-11-11,4.6491,17.81,24.81
1952-11-12,1.3279,18.1,23.65
1952-11-13,0.0,18.57,25.8
1952-11-14,0.0,17.16,26.49
1952-11-15,0.0,15.99,27.44
1952-11-16,0.0,16.14,28.09
1952-11-17,0.0,16.27,28.24
1952-11-18,0.0,14.8,27.64
1952-11-19,0.4507,15.61,27.31
1952-11-20,0.0,15.77,26.53
1952-11-21,0.0,15.71,25.71
1952-11-22,0.0,14.83,23.87
1952-11-23,0.2464,13.39,24.39
1952-11-24,0.0,13.84,24.26
1952-11-25,0.0,13.63,24.19
1952-11-26,0.0,12.42,23.64
1952-11-27,0.0,12.35,22.97
1952-11-28,0.0,11.96,22.55
1952-11-29,0.0,10.92,23.27
1952-11-30,0.0,10.95,24.16
1952-12-01,0.0,10.96,24.26
1952-12-02,0.0,10.69,24.39
1952-12-03,0.0,10.15,24.18
1952-12-04,0.0,10.67,24.08
1952-12-05,0.0,8.86,23.81
1952-12-06,0.0,11.39,24.18
1952-12-07,0.0,12.19,24.05
1952-12-08,0.0,11.6,24.43
1952-12-09,0.0,12.61,23.85
1952-12-10,0.0,11.18,24.52
1952-12-11,0.0,11.54,24.58
1952-12-12,0.0,10.74,24.49
1952-12-13,0.0,10.21,24.95
1952-12-14,0.0,10.83,23.34
1952-12-15,0.0,10.15,22.65
1952-12-16,0.0,10.09,23.81
1952-12-17,0.0,10.46,24.3
1952-12-18,0.0,10.7,24.24
1952-12-19,0.0,11.21,23.52
1952-12-20,0.0,11.1,23.63
1952-12-21,0.0,10.82,24.13
