Date,Rain,tMin,tMax
1951-01-01,0.0,10.04,24.52
1951-01-02,0.0,10.21,24.0
1951-01-03,0.0,10.24,24.09
1951-01-04,0.0,9.79,23.99
1951-01-05,0.0,9.24,24.06
1951-01-06,0.0,10.81,24.25
1951-01-07,0.0,9.89,24.15
1951-01-08,0.283,9.29,23.89
1951-01-09,0.0,9.93,24.0
1951-01-10,0.0,9.72,23.4
1951-01-11,0.0,9.21,23.32
1951-01-12,0.0,9.89,23.25
1951-01-13,0.0,10.61,23.35
1951-01-14,0.0,10.34,24.62
1951-01-15,0.0,10.95,24.3
1951-01-16,0.0,11.2,24.28
1951-01-17,1.6527,12.02,24.0
1951-01-18,0.8925,12.66,21.36
1951-01-19,0.0,10.08,22.32
1951-01-20,0.0,10.48,23.17
1951-01-21,0.0,10.65,22.97
1951-01-22,0.7996,10.72,24.51
1951-01-23,0.0,10.68,23.38
1951-01-24,0.0,10.41,22.5
1951-01-25,0.0,9.43,22.69
1951-01-26,0.0,8.82,22.81
1951-01-27,0.0,9.02,23.12
1951-01-28,0.0,8.96,23.16
1951-01-29,0.0,9.8,23.15
1951-01-30,0.0,10.45,23.23
1951-01-31,0.0,11.02,23.33
1951-02-01,0.0,11.13,24.09
1951-02-02,0.0,11.59,24.89
1951-02-03,0.0,11.1,24.6
1951-02-04,0.0,10.3,25.02
1951-02-05,0.0,10.97,24.98
1951-02-06,0.0,11.6,26.31
1951-02-07,0.0,11.2,25.08
1951-02-08,0.0,11.22,26.15
1951-02-09,0.0,12.22,24.73
1951-02-10,0.1032,11.9,24.77
1951-02-11,0.0,13.92,24.87
1951-02-12,0.0,13.54,25.44
1951-02-13,0.0,11.44,25.79
1951-02-14,0.0,11.01,25.2
1951-02-15,0.0,11.98,23.55
1951-02-16,0.0,10.95,22.11
1951-02-17,0.0,10.72,23.56
1951-02-18,0.0,11.82,24.96
1951-02-19,0.3858,12.6,26.23
1951-02-20,0.7402,14.04,26.85
1951-02-21,0.0,14.11,25.51
1951-02-22,0.6146,13.57,26.62
1951-02-23,0.3768,15.24,26.66
1951-02-24,0.0,15.06,27.35
1951-02-25,0.0,14.73,25.97
1951-02-26,0.0,15.05,27.23
1951-02-27,0.0,14.09,27.42
1951-02-28,0.0,14.43,27.86
1951-03-01,0.0,13.92,28.97
1951-03-02,0.0,15.98,28.72
1951-03-03,0.0,15.82,29.56
1951-03-04,0.0,15.86,28.98
1951-03-05,0.0,15.47,29.16
1951-03-06,0.0,16.5,28.96
1951-03-07,0.0,17.58,29.1
1951-03-08,0.7808,18.44,29.46
1951-03-09,0.0,18.29,29.36
1951-03-10,0.0,19.11,30.41
1951-03-11,1.6657,18.63,30.55
1951-03-12,0.0,18.86,31.01
1951-03-13,0.0,17.78,30.44
1951-03-14,0.0,17.68,31.19
1951-03-15,0.0,14.68,31.21
1951-03-16,0.0,14.9,31.58
1951-03-17,0.0,15.38,30.24
1951-03-18,3.2576,16.54,28.48
1951-03-19,0.7808,16.91,28.51
1951-03-20,0.0,17.2,25.45
1951-03-21,2.3164,15.62,26.22
1951-03-22,1.978,15.14,27.15
1951-03-23,2.1862,15.35,26.33
1951-03-24,0.0,16.08,27.61
1951-03-25,0.3872,17.68,29.22
1951-03-26,6.2488,18.17,29.19
1951-03-27,0.0,16.79,25.16
1951-03-28,7.7472,18.57,27.04
1951-03-29,0.6573,18.46,29.23
1951-03-30,16.0639,18.56,29.42
1951-03-31,13.0461,16.74,23.83
1951-04-01,5.3794,15.9,21.33
1951-04-02,0.4355,16.27,24.75
1951-04-03,9.4212,17.6,27.68
1951-04-04,9.8837,18.4,26.74
1951-04-05,5.4688,18.84,27.87
1951-04-06,0.0,20.01,30.28
1951-04-07,0.0,20.97,31.18
1951-04-08,0.0,20.93,32.61
1951-04-09,0.0,21.07,32.88
1951-04-10,0.0,20.11,33.04
1951-04-11,0.0,16.54,31.19
1951-04-12,0.0,17.46,31.01
1951-04-13,0.0,17.99,30.91
1951-04-14,0.0,17.38,31.04
1951-04-15,9.8749,18.83,31.24
1951-04-16,19.5578,18.48,29.76
1951-04-17,9.1265,19.54,27.17
1951-04-18,16.3519,19.68,29.78
1951-04-19,27.8685,19.21,28.59
1951-04-20,24.4327,17.64,27.54
1951-04-21,9.8926,16.06,27.63
1951-04-22,3.0181,17.45,28.38
1951-04-23,13.6439,16.93,27.48
1951-04-24,14.3911,17.46,26.4
1951-04-25,5.2576,17.96,25.69
1951-04-26,19.3644,19.17,25.18
1951-04-27,9.5673,19.56,28.05
1951-04-28,6.9124,18.07,28.89
1951-04-29,10.9738,18.26,27.73
1951-04-30,1.6513,18.39,27.06
1951-05-01,10.7344,18.92,27.76
1951-05-02,1.431,19.94,28.46
1951-05-03,4.6434,18.58,27.91
1951-05-04,9.6012,19.56,28.88
1951-05-05,9.13,20.11,27.26
1951-05-06,0.7384,19.98,28.06
1951-05-07,0.0,20.77,30.83
1951-05-08,0.0,21.83,32.18
1951-05-09,0.1705,21.99,32.15
1951-05-10,1.9451,21.88,28.56
1951-05-11,9.4185,21.43,30.17
1951-05-12,13.4948,20.91,29.07
1951-05-13,0.2538,22.97,29.46
1951-05-14,1.6763,21.38,30.82
1951-05-15,0.0,21.36,29.17
1951-05-16,5.0422,23.81,31.48
1951-05-17,18.6866,23.91,29.12
1951-05-18,10.1062,23.62,30.86
1951-05-19,23.7076,22.13,30.35
1951-05-20,37.1622,20.05,29.49
1951-05-21,17.4957,20.01,27.66
1951-05-22,12.1818,20.66,27.55
1951-05-23,8.9953,21.03,27.81
1951-05-24,5.196,21.15,29.58
1951-05-25,7.1516,22.69,31.16
1951-05-26,1.1919,22.21,32.17
1951-05-27,2.3652,22.99,33.86
1951-05-28,1.1919,22.83,31.18
1951-05-29,0.9265,23.42,31.49
1951-05-30,11.8261,23.03,30.85
1951-05-31,0.0,24.35,33.64
1951-06-01,0.0,24.56,34.63
1951-06-02,0.0,24.87,34.4
1951-06-03,0.0,23.66,33.29
1951-06-04,14.1694,24.99,34.07
1951-06-05,17.1942,25.02,33.95
1951-06-06,14.2785,24.0,31.35
1951-06-07,31.2845,23.56,28.65
1951-06-08,40.6061,24.42,28.22
1951-06-09,18.4683,23.21,28.07
1951-06-10,13.8808,22.65,28.63
1951-06-11,23.8241,22.5,28.25
1951-06-12,5.4547,23.05,29.06
1951-06-13,0.0,23.46,29.94
1951-06-14,0.0,24.54,31.72
1951-06-15,12.25,24.5,31.27
1951-06-16,17.2133,23.75,30.79
1951-06-17,42.9448,24.14,29.82
1951-06-18,20.408,24.51,30.78
1951-06-19,64.4625,24.57,31.78
1951-06-20,22.7121,23.41,29.48
1951-06-21,2.0437,23.27,27.96
1951-06-22,0.0,23.16,29.4
1951-06-23,11.8568,23.9,31.21
1951-06-24,0.2624,24.59,31.95
1951-06-25,2.3863,24.28,33.42
1951-06-26,18.2266,24.67,33.5
1951-06-27,5.1094,24.69,31.36
1951-06-28,4.2674,25.08,30.95
1951-06-29,14.7994,25.02,30.7
1951-06-30,17.8311,24.04,30.27
1951-07-01,31.1836,22.86,30.0
1951-07-02,6.1262,22.86,29.86
1951-07-03,7.424,22.94,29.63
1951-07-04,1.6129,24.04,30.45
1951-07-05,16.2418,24.6,30.78
1951-07-06,15.3105,24.9,31.09
1951-07-07,16.7923,24.39,31.96
1951-07-08,15.0183,24.4,31.67
1951-07-09,0.0,25.23,32.38
1951-07-10,10.6138,25.15,31.61
1951-07-11,9.1228,24.19,30.23
1951-07-12,3.5695,23.91,30.22
1951-07-13,16.825,23.59,28.08
1951-07-14,6.001,23.48,27.69
1951-07-15,15.9157,22.99,27.8
1951-07-16,5.0927,23.8,27.81
1951-07-17,2.0478,23.09,27.52
1951-07-18,26.8396,24.4,29.62
1951-07-19,22.4583,24.42,31.19
1951-07-20,13.8832,24.44,31.45
1951-07-21,0.212,24.71,31.8
1951-07-22,0.0,25.15,32.71
1951-07-23,1.8416,25.57,33.86
1951-07-24,0.3008,26.48,33.71
1951-07-25,6.0446,26.07,35.06
1951-07-26,6.1361,25.14,34.39
1951-07-27,69.4163,25.6,31.74
1951-07-28,28.2853,24.9,30.35
1951-07-29,18.0153,24.96,30.44
1951-07-30,20.8916,25.81,31.48
1951-07-31,24.0518,25.14,31.68
1951-08-01,6.2502,25.0,31.8
1951-08-02,0.0,24.72,31.69
1951-08-03,20.4823,26.13,34.19
1951-08-04,3.9393,26.43,34.9
1951-08-05,20.782,25.56,34.74
1951-08-06,16.6155,25.76,31.53
1951-08-07,24.036,25.74,33.83
1951-08-08,4.0862,25.79,33.47
1951-08-09,1.599,25.41,34.75
1951-08-10,1.0495,25.56,33.27
1951-08-11,0.0,25.5,34.67
1951-08-12,18.009,25.1,31.12
1951-08-13,0.2624,26.06,34.78
1951-08-14,21.4427,25.74,33.83
1951-08-15,1.3794,25.24,32.87
1951-08-16,2.915,26.1,33.82
1951-08-17,1.7958,25.59,34.28
1951-08-18,0.0,25.91,33.7
1951-08-19,0.0,25.63,32.91
1951-08-20,10.9499,26.1,33.36
1951-08-21,12.3996,25.5,32.29
1951-08-22,6.401,25.18,31.03
1951-08-23,9.1754,24.94,31.52
1951-08-24,0.1726,24.27,29.59
1951-08-25,18.9655,23.97,28.94
1951-08-26,4.699,23.96,29.61
1951-08-27,10.4334,24.32,28.66
1951-08-28,3.478,24.39,30.7
1951-08-29,8.9005,24.56,31.59
1951-08-30,19.805,24.7,31.69
1951-08-31,25.0637,24.22,31.51
1951-09-01,0.0,23.99,31.01
1951-09-02,0.0,25.23,30.92
1951-09-03,0.0,25.8,32.75
1951-09-04,0.0,25.65,34.25
1951-09-05,0.0,26.27,34.79
1951-09-06,0.0,25.44,33.9
1951-09-07,1.3232,25.38,33.28
1951-09-08,0.0,25.27,32.34
1951-09-09,0.0,24.09,33.35
1951-09-10,0.0,26.54,34.57
1951-09-11,4.5386,24.96,34.08
1951-09-12,2.9819,24.49,29.82
1951-09-13,11.5114,24.39,30.97
1951-09-14,13.6619,24.47,30.44
1951-09-15,5.1332,23.96,29.05
1951-09-16,6.6344,23.55,29.16
1951-09-17,12.8764,22.79,27.7
1951-09-18,21.7662,22.21,27.28
1951-09-19,6.4179,22.03,27.83
1951-09-20,0.0,21.99,28.93
1951-09-21,0.0,22.54,29.91
1951-09-22,0.0,22.09,31.21
1951-09-23,0.0,22.73,31.89
1951-09-24,0.0,23.73,32.01
1951-09-25,0.0,24.6,32.96
1951-09-26,0.0,23.86,33.27
1951-09-27,0.0,23.1,32.98
1951-09-28,0.0,22.98,32.66
1951-09-29,0.0,23.14,33.04
1951-09-30,0.0,24.14,33.12
1951-10-01,0.0,24.25,32.65
1951-10-02,2.0121,23.85,29.99
1951-10-03,12.4966,23.22,27.34
1951-10-04,43.4932,23.0,25.68
1951-10-05,57.7049,22.36,26.19
1951-10-06,35.5334,23.03,28.63
1951-10-07,22.0138,22.96,28.13
1951-10-08,0.0,22.87,29.78
1951-10-09,0.0,22.98,31.76
1951-10-10,0.0,23.31,32.6
1951-10-11,32.6326,22.46,31.29
1951-10-12,1.37,23.08,29.16
1951-10-13,2.0239,22.99,30.04
1951-10-14,0.6145,23.82,31.38
1951-10-15,6.6107,22.89,31.9
1951-10-16,15.9124,22.49,29.05
1951-10-17,4.1863,21.63,27.76
1951-10-18,0.0,21.97,27.79
1951-10-19,21.1305,20.6,29.42
1951-10-20,0.0,21.4,30.03
1951-10-21,0.0,21.07,30.79
1951-10-22,0.0,21.24,31.09
1951-10-23,0.0,21.49,31.41
1951-10-24,0.0,21.32,31.02
1951-10-25,0.0,20.0,30.44
1951-10-26,0.0,19.95,30.57
1951-10-27,0.0,20.65,30.73
1951-10-28,0.0,20.44,31.01
1951-10-29,7.569,20.2,31.06
1951-10-30,10.8945,19.32,30.73
1951-10-31,1.1993,18.86,27.13
1951-11-01,7.049,18.31,28.91
1951-11-02,9.3164,18.08,28.77
1951-11-03,1.9492,17.13,28.74
1951-11-04,3.5639,17.79,27.71
1951-11-05,0.0,17.38,26.79
1951-11-06,0.0,17.37,27.73
1951-11-07,0.0,17.73,28.22
1951-11-08,0.8861,17.6,28.77
1951-11-09,4.4373,16.64,28.83
1951-11-10,0.0,15.91,26.53
1951-11-11,0.0,14.92,27.84
1951-11-12,0.0,14.87,28.52
1951-11-13,0.0,15.38,27.91
1951-11-14,0.0,15.75,27.36
1951-11-15,0.0,14.8,27.14
1951-11-16,0.0,14.96,27.21
1951-11-17,0.0,15.98,27.1
1951-11-18,1.3719,14.76,27.49
1951-11-19,0.0,16.04,27.69
1951-11-20,0.4197,15.52,27.1
1951-11-21,0.0,15.63,27.33
1951-11-22,0.0,15.49,25.98
1951-11-23,0.0,14.68,24.85
1951-11-24,0.0,14.13,26.55
1951-11-25,0.0,14.4,27.73
1951-11-26,1.7488,17.34,27.56
1951-11-27,5.3284,14.87,23.39
1951-11-28,0.4457,13.79,23.84
1951-11-29,0.0,12.7,24.45
1951-11-30,0.0,11.81,24.05
1951-12-01,0.0,12.01,24.68
1951-12-02,0.0,12.82,24.81
1951-12-03,0.0,13.25,24.96
1951-12-04,0.0,12.32,26.53
1951-12-05,0.0,13.81,27.43
1951-12-06,0.0,12.55,27.53
1951-12-07,0.0,12.41,26.43
1951-12-08,0.0,11.25,26.18
1951-12-09,0.0,10.78,25.48
1951-12-10,0.0,12.41,25.63
1951-12-11,0.0,13.83,26.34
1951-12-12,0.0,14.66,27.19
1951-12-13,0.0,13.62,27.2
1951-12-14,0.0,12.6,27.43
1951-12-15,0.0,12.29,27.04
1951-12-16,0.0,12.51,26.67
1951-12-17,0.0,12.73,25.93
1951-12-18,0.0,11.72,23.45
1951-12-19,0.0,10.81,22.78
1951-12-20,0.0,11.4,22.63
1951-12-21,0.0,9.85,23.66
1951-12-22,0.0,9.67,23.74
1951-12-23,0.6641,9.7,23.7
1951-12-24,0.0,9.35,24.25
1951-12-25,0.0,9.67,23.93
1951-12-26,0.0,9.87,23.42
1951-12-27,0.0,9.78,23.62
1951-12-28,0.0,10.03,23.59
1951-12-29,0.0,10.06,23.31
1951-12-30,0.0,10.04,23.09
1951-12-31,0.0,10.23,23.16
1952-01-01,0.0,9.65,23.34
1952-01-02,0.0,9.8,23.04
1952-01-03,0.0,9.91,22.95
1952-01-04,0.0,9.9,23.06
1952-01-05,0.0,9.47,23.17
1952-01-06,0.0,9.68,23.42
1952-01-07,0.0,9.66,23.42
1952-01-08,0.0,9.66,23.85
1952-01-09,0.0,10.01,23.59
1952-01-10,17.8745,10.9,24.25
1952-01-11,2.6065,10.19,23.1
1952-01-12,3.7658,10.23,23.58
1952-01-13,0.0,8.83,22.24
1952-01-14,0.0,9.03,23.24
1952-01-15,0.0,9.36,23.91
1952-01-16,0.0,9.88,23.48
1952-01-17,0.0,9.84,23.1
1952-01-18,0.0,10.79,23.44
1952-01-19,0.0,11.13,24.55
1952-01-20,0.0,11.16,25.93
1952-01-21,0.0,11.38,26.11
1952-01-22,0.0,11.72,26.31
1952-01-23,0.0,12.52,25.75
1952-01-24,0.0,12.96,25.3
1952-01-25,0.0,12.57,26.08
1952-01-26,0.0,12.24,26.21
1952-01-27,0.0,11.48,25.79
1952-01-28,0.0,12.13,25.98
1952-01-29,0.0,12.29,25.57
1952-01-30,9.405,13.77,25.39
1952-01-31,0.0,13.26,24.66
1952-02-01,0.0,12.77,24.35
1952-02-02,0.0,13.46,24.8
1952-02-03,0.0,14.58,25.18
1952-02-04,0.1025,13.83,25.38
1952-02-05,0.331,14.27,25.28
1952-02-06,0.0,13.44,25.4
1952-02-07,0.0,11.31,25.13
1952-02-08,0.0,11.83,25.45
1952-02-09,0.0,11.91,25.84
1952-02-10,0.0,13.13,26.92
1952-02-11,0.0,14.99,26.11
1952-02-12,0.0,13.38,24.84
1952-02-13,0.2049,13.4,26.12
1952-02-14,0.1763,13.39,26.04
1952-02-15,0.0,13.75,25.38
1952-02-16,0.0,14.1,26.14
1952-02-17,0.0,16.1,27.04
1952-02-18,0.0,16.34,27.86
1952-02-19,0.0,16.6,29.34
1952-02-20,0.0,16.21,29.63
1952-02-21,0.0,17.76,30.12
1952-02-22,0.2049,17.59,29.77
1952-02-23,1.8727,16.01,23.36
1952-02-24,7.8362,12.73,24.78
1952-02-25,0.0,13.17,24.26
1952-02-26,0.0,12.06,24.96
1952-02-27,0.0,12.55,26.16
1952-02-28,0.4583,14.82,27.54
1952-02-29,0.0,15.33,29.01
1952-03-01,0.0,15.34,28.54
1952-03-02,0.0,13.9,28.55
1952-03-03,4.9142,15.57,30.15
1952-03-04,9.2137,14.12,18.92
1952-03-05,3.168,13.96,21.29
1952-03-06,5.0767,16.23,23.04
1952-03-07,0.0,15.54,22.82
1952-03-08,0.0,18.43,25.98
1952-03-09,0.4802,17.16,27.82
1952-03-10,0.0,17.54,25.83
1952-03-11,3.4954,15.53,27.08
1952-03-12,1.5876,15.05,26.65
1952-03-13,0.0,14.25,26.73
1952-03-14,0.0,13.98,27.65
1952-03-15,0.4685,14.12,28.04
1952-03-16,0.0,16.33,28.29
1952-03-17,2.5384,15.56,22.55
1952-03-18,4.6397,14.82,25.11
1952-03-19,0.0,14.37,25.21
1952-03-20,0.0,14.01,25.94
1952-03-21,0.0,14.03,27.74
1952-03-22,0.0,14.76,29.16
1952-03-23,1.0495,16.27,30.03
1952-03-24,0.0,16.57,30.25
1952-03-25,4.2603,14.61,26.51
1952-03-26,0.0,14.3,23.51
1952-03-27,0.0,15.2,26.11
1952-03-28,0.0,18.92,27.91
1952-03-29,5.9722,16.79,24.71
1952-03-30,12.5352,18.18,26.52
1952-03-31,9.8945,18.3,26.6
1952-04-01,5.7837,19.24,27.47
1952-04-02,4.998,18.02,27.51
1952-04-03,1.0267,17.81,27.87
1952-04-04,4.4245,16.89,27.06
1952-04-05,0.0,18.45,26.63
1952-04-06,1.8576,20.24,27.37
1952-04-07,0.0,20.74,29.22
1952-04-08,0.4873,21.83,29.79
1952-04-09,0.0,22.1,31.86
1952-04-10,0.0,21.97,33.15
1952-04-11,0.0,20.82,33.92
1952-04-12,1.6657,20.93,31.69
1952-04-13,0.0,19.97,29.59
1952-04-14,0.0,19.05,32.58
1952-04-15,0.0,17.8,33.19
1952-04-16,0.0,19.71,31.96
1952-04-17,0.0,19.43,32.98
1952-04-18,0.0,21.14,31.74
1952-04-19,0.0,20.83,32.0
1952-04-20,13.3131,19.4,29.82
1952-04-21,6.4206,20.3,30.97
1952-04-22,8.6228,20.3,28.34
1952-04-23,8.5144,20.05,28.59
1952-04-24,13.0029,19.56,28.85
1952-04-25,0.0,18.55,28.09
1952-04-26,1.5189,20.75,29.0
1952-04-27,1.5095,19.77,29.39
1952-04-28,1.1318,20.61,28.04
1952-04-29,1.7538,21.72,30.64
1952-04-30,52.3126,21.48,28.42
1952-05-01,16.497,20.34,28.11
1952-05-02,1.9865,18.34,26.27
1952-05-03,0.5115,19.68,25.82
1952-05-04,0.1243,21.03,27.7
1952-05-05,2.8312,19.26,28.65
1952-05-06,7.5641,20.2,29.66
1952-05-07,1.3965,20.0,29.16
1952-05-08,0.1726,18.97,28.81
1952-05-09,0.0,19.7,29.04
1952-05-10,0.0,20.43,29.03
1952-05-11,0.0,22.2,31.98
1952-05-12,0.0,22.58,32.21
1952-05-13,9.4118,22.32,31.01
1952-05-14,22.5457,20.37,29.18
1952-05-15,4.2718,21.28,29.47
1952-05-16,1.5189,21.92,28.64
1952-05-17,0.7871,22.23,31.34
1952-05-18,1.37,22.92,31.56
1952-05-19,0.8339,22.37,31.46
1952-05-20,0.2383,22.53,31.81
1952-05-21,9.7487,22.96,31.29
1952-05-22,16.2579,22.46,30.73
1952-05-23,4.2886,22.96,29.19
1952-05-24,16.2599,23.05,30.14
1952-05-25,10.8304,23.14,30.92
1952-05-26,10.0277,22.66,31.18
1952-05-27,17.2284,23.38,31.02
1952-05-28,0.0,23.55,30.3
1952-05-29,0.6554,24.02,32.15
1952-05-30,5.1777,24.01,31.16
1952-05-31,6.8091,24.11,30.58
1952-06-01,3.0468,23.7,31.4
1952-06-02,8.9714,22.3,28.88
1952-06-03,0.6507,22.36,29.41
1952-06-04,0.0,23.76,31.42
1952-06-05,0.0,23.91,34.0
1952-06-06,0.0,24.44,33.13
1952-06-07,0.0,24.9,34.07
1952-06-08,12.3444,26.19,34.31
1952-06-09,4.0207,24.94,33.29
1952-06-10,7.2463,25.09,32.16
1952-06-11,4.224,24.73,32.61
1952-06-12,0.0,25.56,33.26
1952-06-13,0.0,25.98,34.86
1952-06-14,0.5205,26.45,35.24
1952-06-15,0.0,25.81,34.27
1952-06-16,0.0,25.47,35.39
1952-06-17,1.3794,23.91,33.22
1952-06-18,4.0444,23.57,30.56
1952-06-19,6.4647,23.96,31.0
1952-06-20,7.9043,24.85,31.4
1952-06-21,9.9178,24.64,31.46
1952-06-22,31.2317,24.79,32.91
1952-06-23,2.5766,24.53,31.93
1952-06-24,13.0434,25.3,32.87
1952-06-25,2.2785,25.91,33.82
1952-06-26,8.9128,25.15,34.49
1952-06-27,15.2042,25.47,32.21
1952-06-28,9.0468,25.85,31.47
1952-06-29,12.7593,25.41,31.93
1952-06-30,20.3306,25.39,31.53
1952-07-01,2.5384,25.03,31.18
1952-07-02,31.644,25.02,30.87
1952-07-03,2.3684,25.07,32.32
1952-07-04,0.0,25.39,33.48
1952-07-05,31.0566,25.27,34.96
1952-07-06,5.4539,24.64,32.81
1952-07-07,7.6912,25.86,32.56
1952-07-08,5.3546,25.59,31.4
1952-07-09,22.7527,24.92,31.35
1952-07-10,15.5474,24.89,32.38
1952-07-11,31.4192,23.68,29.02
1952-07-12,31.4743,23.86,28.84
1952-07-13,9.6482,22.76,28.06
1952-07-14,1.8075,23.31,27.92
1952-07-15,1.6679,24.03,30.8
1952-07-16,5.2932,24.73,32.06
1952-07-17,17.6246,24.03,31.18
1952-07-18,4.6306,24.79,30.68
1952-07-19,0.5205,24.51,33.19
1952-07-20,0.0,26.04,34.39
1952-07-21,43.5004,25.07,34.62
1952-07-22,21.6962,25.44,33.42
1952-07-23,26.8928,24.42,32.7
1952-07-24,0.0,25.19,32.12
1952-07-25,0.0,25.63,32.6
1952-07-26,0.1243,25.06,32.64
1952-07-27,35.1121,25.57,33.72
1952-07-28,49.7314,24.9,34.49
1952-07-29,15.2559,24.95,32.11
1952-07-30,1.3411,25.03,31.78
1952-07-31,0.0,25.73,33.02
1952-08-01,15.921,25.46,33.89
1952-08-02,32.1184,24.95,34.26
1952-08-03,7.4136,25.04,32.59
1952-08-04,0.0,24.74,32.81
1952-08-05,24.7311,24.98,31.93
1952-08-06,0.0,24.71,31.84
1952-08-07,19.5508,24.87,33.93
1952-08-08,6.046,25.79,33.34
1952-08-09,16.9953,25.18,32.49
1952-08-10,15.4699,25.73,32.66
1952-08-11,28.1561,25.42,32.46
1952-08-12,14.8608,25.13,32.11
1952-08-13,0.5248,26.07,33.96
1952-08-14,14.9003,25.2,35.03
1952-08-15,13.2689,24.93,31.99
1952-08-16,30.9639,25.24,33.42
1952-08-17,57.5412,25.01,31.11
1952-08-18,0.0,24.76,29.3
1952-08-19,15.6034,25.62,32.77
1952-08-20,11.2956,24.5,34.32
1952-08-21,1.6827,24.18,32.5
1952-08-22,22.0802,25.48,32.21
1952-08-23,60.2106,24.83,31.59
1952-08-24,39.1494,24.32,31.01
1952-08-25,7.9381,24.46,29.55
1952-08-26,13.145,24.39,31.61
1952-08-27,19.0692,24.39,28.63
1952-08-28,31.909,24.09,29.32
1952-08-29,0.0,24.72,30.33
1952-08-30,1.9608,25.49,33.2
1952-08-31,46.2133,24.75,33.98
1952-09-01,0.0,24.61,31.97
1952-09-02,6.0027,24.87,32.56
1952-09-03,6.0923,24.62,32.51
1952-09-04,1.9093,24.43,32.15
1952-09-05,16.9197,24.53,32.15
1952-09-06,43.1703,24.57,31.85
1952-09-07,38.4582,24.63,32.13
1952-09-08,8.6159,24.64,32.21
1952-09-09,3.393,24.5,32.1
1952-09-10,22.1779,24.47,32.21
1952-09-11,11.579,24.48,31.96
1952-09-12,19.0224,24.28,31.64
1952-09-13,16.4967,24.1,31.16
1952-09-14,23.4142,24.08,30.68
1952-09-15,4.3872,23.85,30.52
1952-09-16,18.1635,23.66,30.37
1952-09-17,13.4474,23.72,30.36
1952-09-18,28.8901,23.8,30.78
1952-09-19,7.7425,23.72,30.87
1952-09-20,14.509,23.78,31.57
1952-09-21,12.7132,23.92,31.94
1952-09-22,17.2362,23.8,32.02
1952-09-23,11.0152,23.73,31.68
1952-09-24,2.3933,23.88,31.66
1952-09-25,2.3684,23.8,32.07
1952-09-26,2.6696,23.76,31.85
1952-09-27,2.4559,23.8,31.35
1952-09-28,10.9148,23.53,31.1
1952-09-29,5.3884,23.37,30.96
1952-09-30,17.1823,23.63,31.03
1952-10-01,0.0,22.94,31.15
1952-10-02,0.0,23.46,31.36
1952-10-03,0.5874,23.59,31.09
1952-10-04,14.6697,23.18,33.07
1952-10-05,31.1458,22.16,28.07
1952-10-06,4.0135,21.97,29.57
1952-10-07,0.4371,22.46,30.84
1952-10-08,23.6312,22.72,31.84
1952-10-09,32.1617,21.03,26.52
1952-10-10,29.0755,21.46,26.12
1952-10-11,56.4184,21.53,24.33
1952-10-12,36.5327,22.01,26.82
1952-10-13,21.2094,22.32,28.75
1952-10-14,4.2292,21.98,28.77
1952-10-15,0.0,22.35,30.19
1952-10-16,0.0,22.72,30.7
1952-10-17,0.0,22.99,31.36
1952-10-18,0.0,22.71,31.73
1952-10-19,0.0,22.78,32.03
1952-10-20,0.0,22.34,31.59
1952-10-21,0.0,22.75,32.67
1952-10-22,1.7689,22.49,32.13
1952-10-23,2.3171,22.87,30.67
1952-10-24,1.5723,22.77,30.63
1952-10-25,0.0,22.48,32.21
1952-10-26,0.0,22.36,31.04
1952-10-27,0.0,21.47,31.24
1952-10-28,0.0,21.91,31.7
1952-10-29,0.0,20.79,31.75
1952-10-30,0.0,19.96,32.14
1952-10-31,0.0,21.12,32.22
1952-11-01,0.0,20.6,32.29
1952-11-02,0.0,19.77,32.02
1952-11-03,0.0,19.83,29.89
1952-11-04,0.0,18.74,28.06
1952-11-05,0.0,17.75,28.32
1952-11-06,0.0,17.97,30.14
1952-11-07,0.0,16.99,29.6
1952-11-08,0.0,18.19,29.64
1952-11-09,0.0,18.76,28.93
1952-11-10,0.0,17.54,25.36
1952-11-11,0.2595,18.09,26.48
1952-11-12,0.187,18.23,25.36
1952-11-13,0.0,18.99,27.53
1952-11-14,0.0,18.0,27.59
1952-11-15,0.0,16.23,28.23
1952-11-16,0.0,16.5,29.14
1952-11-17,0.0,16.45,29.04
1952-11-18,0.0,15.26,28.58
1952-11-19,0.0,15.92,28.19
1952-11-20,0.0,15.89,27.63
1952-11-21,4.0818,15.86,26.43
1952-11-22,23.8738,15.08,25.11
1952-11-23,0.0,14.2,25.66
1952-11-24,4.4383,14.46,24.86
1952-11-25,1.6973,14.22,25.63
1952-11-26,26.2643,13.2,24.61
1952-11-27,0.0,13.04,23.97
1952-11-28,0.0,12.58,23.8
1952-11-29,0.0,12.02,24.49
1952-11-30,0.0,11.85,24.87
1952-12-01,0.0,11.84,25.42
1952-12-02,0.0,11.34,25.4
1952-12-03,0.0,11.07,25.51
1952-12-04,0.0,11.5,25.72
1952-12-05,0.0,9.9,25.11
1952-12-06,0.0,12.32,25.19
1952-12-07,0.0,13.09,24.8
1952-12-08,0.0,12.36,24.98
1952-12-09,0.0,13.08,25.84
1952-12-10,0.0,12.03,25.55
1952-12-11,0.0,12.88,25.38
1952-12-12,0.0,11.48,25.38
1952-12-13,0.0,11.07,25.94
1952-12-14,0.0,11.35,24.56
1952-12-15,0.0,11.3,23.68
1952-12-16,0.0,10.93,24.72
1952-12-17,0.0,11.52,25.19
